trip_id,service_id,route_id,trip_headsign,trip_short_name,direction_id,shape_id
1163_1000001_34CG.CP_094200,3,34,LE CENDRE Pandières,,0,2533425114923662
925_1000002_10_3_142600,1,10,Jules Verne,,1,2533425114923600
1017_1000001_C_CA.DC_123800,23,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_23CP.LL_114000,3,23,Lycée La Fayette,,0,2533425114923621
1023_1000007_A_CH.PG_052600,30,A,La Pardieu Gare,,0,2533425114923569
1163_1000001_42BE.BA_142200,3,42,BEAUMONT Collège Molière,,0,2533425114923673
925_1000002_12RS.PI_151500,1,12,Les Pistes,,1,2533425114923609
883_1000001_L40_2_082000,10,L40,Collège Marc Bloch,,0,2533425114923708
925_1000002_05RA.RP_150000,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
946_1000002_C_CA.DC_125900,1,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_C_CA.DC_135000,24,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_C_CA.DC_140000,24,C,DURTOL Clinique,,0,2533425114923565
1107_1000003_A_PG.VE_182600,36,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_3_094500,3,10,Jules Verne,,1,2533425114923600
925_1000002_13_5_133200,1,13,AUBIÈRE Quartier Chambon,,1,2533425114923612
1132_1000001_10_5_124200,3,10,BLANZAT Clos St Vincent,,0,2533425114923602
1132_1000001_5_5_190000,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
1142_1000013_B_JV.RA_071600,24,B,ROYAT Pl. Allard,,0,2533425114923563
1123_1000003_B_2_154700,2,B,AULNAT St Exupéry,,1,2533425114923562
1163_1000001_37MG.RB_161900,3,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
1163_1000001_31_1_184000,3,31,CHÂTEAUGAY Malalittes,,1,2533425114923660
925_1000002_05RP.GA_140000,1,5,Gaillard,,1,2533425114923590
1142_1000013_C_CA.DC_080800,24,C,DURTOL Clinique,,0,2533425114923565
1136_1000012_A_PG.VE_103500,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_5_162200,3,10,BLANZAT Clos St Vincent,,0,2533425114923602
1165_1000002_L31_1_154500,1,L31,Parc SNCF,,1,2533425114923646
988_1000008_A_PG.VE_191900,33,A,Les Vergnes,,1,2533425114923567
1163_1000001_38_4_120500,3,38,Gare de Pont-du-Château,,0,2533425114923669
1023_1000007_A_CH.PG_061200,3,A,La Pardieu Gare,,0,2533425114923569
1107_1000003_A_PG.VE_163700,36,A,Les Vergnes,,1,2533425114923567
1132_1000001_08BA.VA_120800,3,8,Vallières,,0,2533425114923594
946_1000002_C_CA.DC_043300,1,C,DURTOL Clinique,,0,2533425114923565
1156_1000003_40_1_140000,6,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1132_1000001_21_5_140300,3,21,Lycée La Fayette,,0,2533425114923575
1132_1000001_08BA.VA_143600,3,8,Vallières,,0,2533425114923594
1163_1000001_37MG.RB_164900,3,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
1142_1000013_C_CA.DC_174400,24,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_38_4_182400,3,38,Gare de Pont-du-Château,,0,2533425114923669
925_1000002_03AR.VI_140000,1,3,Les Vignes,,1,2533425114923572
1017_1000001_C_DC.CA_060400,23,C,COURNON Allier,,1,2533425114923566
988_1000008_A_VE.PG_090400,31,A,La Pardieu Gare,,0,2533425114923570
1107_1000003_A_PG.VE_093000,2,A,Les Vergnes,,1,2533425114923567
925_1000002_24_3_091800,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
886_1000007_L44_7_132500,5,L44,Léon Maniez,,1,2533425114923744
988_1000008_A_PG.VE_171100,33,A,Les Vergnes,,1,2533425114923567
925_1000002_05RP.RA_131000,1,5,ROYAT Pl. Allard,,1,2533425114923591
1017_1000001_B_RA.JV_070800,23,B,Jules Verne,,1,2533425114923564
1156_1000003_27LF.RG_174600,2,27,ROMAGNAT Gergovia,,0,2533425114923638
925_1000002_10_3_173500,1,10,Jules Verne,,1,2533425114923600
1115_1000003_3_4_081600,2,3,GERZAT Champfleuri,,1,2533425114923580
925_1000002_5_5_072400,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1132_1000001_23_1_072700,3,23,"COURNON Plan d'Eau",,1,2533425114923620
925_1000002_24BC.CH_091000,1,24,Champratel,,0,2533425114923623
1142_1000013_C_DC.CA_165300,24,C,COURNON Allier,,1,2533425114923566
1123_1000003_B_2_131000,2,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_24_3_193200,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1142_1000013_B_2_095500,24,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_21_5_153000,3,21,Lycée La Fayette,,0,2533425114923575
1163_1000001_27RO.LL_172000,3,27,Lycée La Fayette,,1,2533425114923654
946_1000002_B_2_142700,1,B,AULNAT St Exupéry,,1,2533425114923562
1115_1000003_03AR.GC_172500,2,3,GERZAT Champfleuri,,1,2533425114923571
1023_1000007_A_VE.PG_164200,10,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_4_9_063600,3,4,CEYRAT Libération,,0,2533425114923634
1132_1000001_4_13_091900,3,4,Trémonteix Charcot,,1,2533425114923583
1156_1000003_27RG.LF_181100,2,27,Lycée La Fayette,,1,2533425114923639
1107_1000003_A_VE.PG_113100,2,A,La Pardieu Gare,,0,2533425114923570
925_1000002_13QC.HC_113800,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1115_1000003_5_3_081200,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1132_1000001_13QC.HC_081500,3,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1017_1000001_C_DC.CA_065200,23,C,COURNON Allier,,1,2533425114923566
1123_1000003_C_CA.DC_173900,2,C,DURTOL Clinique,,0,2533425114923565
925_1000002_05RP.RA_125000,1,5,ROYAT Pl. Allard,,1,2533425114923591
925_1000002_9_5_204600,1,9,Trémonteix Paul Eychart,,0,2533425114923636
1115_1000003_9_3_194500,2,9,Trémonteix Paul Eychart,,0,2533425114923587
1132_1000001_13_2_072800,3,13,"Lycée Valéry Giscard d'Estaing",,0,2533425114923610
1017_1000001_C_CA.DC_221800,22,C,DURTOL Clinique,,0,2533425114923565
1123_1000003_C_CA.DC_085200,2,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_38PG.PB_153600,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923671
1142_1000013_B_RA.JV_141300,24,B,Jules Verne,,1,2533425114923564
1156_1000003_36PH.PS_203500,2,36,Faculté,,0,2533425114923640
1132_1000001_4_7_155700,3,4,BEAUMONT Pont de Boisséjour,,0,2533425114923632
1123_1000003_B_2_063300,2,B,AULNAT St Exupéry,,1,2533425114923562
1142_1000013_C_CA.DC_071900,24,C,DURTOL Clinique,,0,2533425114923565
1136_1000012_A_CH.PG_063600,32,A,La Pardieu Gare,,0,2533425114923569
1136_1000012_A_CH.PG_064700,32,A,La Pardieu Gare,,0,2533425114923569
925_1000002_24_3_084800,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1017_1000001_C_CA.DC_070100,23,C,DURTOL Clinique,,0,2533425114923565
925_1000002_05RA.RP_182900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
925_1000002_5_5_122700,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1132_1000001_4_5_120000,3,4,CEYRAT Libération,,0,2533425114923631
925_1000002_5_5_175700,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1123_1000003_C_CA.DC_153200,2,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_13QC.HC_091100,3,13,Hauts de CHAMALIÈRES,,0,2533425114923617
1132_1000001_12_3_065500,3,12,ROMAGNAT Les Sports,,0,2533425114923607
925_1000002_10_4_131000,1,10,Zone des Gravanches,,1,2533425114923601
1132_1000001_08BA.VA_145600,3,8,Vallières,,0,2533425114923594
1142_1000013_B_2_140400,24,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_03GC.AR_154100,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1142_1000013_B_RA.JV_083500,24,B,Jules Verne,,1,2533425114923564
1163_1000001_38_2_104300,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923667
988_1000008_A_PG.VE_101500,31,A,Les Vergnes,,1,2533425114923567
1123_1000003_B_JV.RA_104900,2,B,ROYAT Pl. Allard,,0,2533425114923563
1136_1000012_A_VE.PG_171800,32,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_9_6_113200,3,9,LEMPDES La Rochelle,,1,2533425114923637
925_1000002_12RS.PI_161500,1,12,Les Pistes,,1,2533425114923609
1123_1000003_C_CA.DC_171800,2,C,DURTOL Clinique,,0,2533425114923565
1023_1000007_A_VE.PG_113200,10,A,La Pardieu Gare,,0,2533425114923570
995_1000009_A_PG.VE_133900,37,A,Les Vergnes,,1,2533425114923567
1115_1000003_4_13_141400,2,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_08BA.MC_085800,3,8,Maison de la Culture,,0,2533425114923593
1132_1000001_4_16_171600,3,4,Trémonteix Charcot,,1,2533425114923630
1017_1000001_B_RA.JV_095900,23,B,Jules Verne,,1,2533425114923564
1142_1000013_C_CA.DC_161600,24,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_C_CA.DC_162400,24,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_4_13_175900,3,4,Trémonteix Charcot,,1,2533425114923583
925_1000002_03VI.AR_202000,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923574
1017_1000001_B_1_164300,3,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_12PI.RS_114700,3,12,ROMAGNAT Les Sports,,0,2533425114923608
946_1000002_C_DC.CA_175500,1,C,COURNON Allier,,1,2533425114923566
925_1000002_10_7_093100,1,10,BLANZAT Clos St Vincent,,0,2533425114923604
1023_1000007_A_VE.PG_233200,35,A,La Pardieu Gare,,0,2533425114923570
946_1000002_C_CA.DC_075700,1,C,DURTOL Clinique,,0,2533425114923565
946_1000002_B_2_125600,1,B,AULNAT St Exupéry,,1,2533425114923562
1163_1000001_28_7_185600,3,28,GERZAT Donnavignat,,1,2533425114923658
925_1000002_4_9_142900,1,4,CEYRAT Libération,,0,2533425114923634
946_1000002_C_DC.CA_203400,1,C,COURNON Allier,,1,2533425114923566
1115_1000003_03AR.GC_155400,2,3,GERZAT Champfleuri,,1,2533425114923571
925_1000002_05RA.RP_162900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
1023_1000007_A_VE.PG_084500,10,A,La Pardieu Gare,,0,2533425114923570
925_1000002_13QC.HC_105500,1,13,Hauts de CHAMALIÈRES,,0,2533425114923617
925_1000002_08VA.BA_142100,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1132_1000001_08BA.VA_073000,3,8,Vallières,,0,2533425114923594
1165_1000002_L31_1_184500,1,L31,Parc SNCF,,1,2533425114923646
1115_1000003_03AR.GC_181100,2,3,GERZAT Champfleuri,,1,2533425114923571
988_1000008_A_1_174600,33,A,Les Vergnes,,1,2533425114923567
1165_1000002_34CP.CG_114300,1,34,COURNON Le Gergovie,,1,2533425114923663
1132_1000001_05RP.RA_072600,3,5,ROYAT Pl. Allard,,1,2533425114923591
1163_1000001_27LL.RO_082800,3,27,ROMAGNAT Opme,,0,2533425114923653
995_1000009_A_PG.VE_152200,37,A,Les Vergnes,,1,2533425114923567
995_1000009_A_PG.VE_153100,37,A,Les Vergnes,,1,2533425114923567
1163_1000001_36PH.PS_190000,7,36,Faculté,,0,2533425114923640
886_1000007_L38_2_125500,5,L38,PÉRIGNAT-LES-SARLIEVE Les Horts,,1,2533425114923702
988_1000008_A_1_172500,33,A,Les Vergnes,,1,2533425114923567
1136_1000012_A_VE.PG_155100,32,A,La Pardieu Gare,,0,2533425114923570
1023_1000007_A_VE.PG_101700,10,A,La Pardieu Gare,,0,2533425114923570
883_1000001_L36_5_163500,9,L36,Les Perches,,1,2533425114923697
946_1000002_C_DC.CA_063400,1,C,COURNON Allier,,1,2533425114923566
1132_1000001_24_3_160500,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1142_1000013_B_2_192000,24,B,AULNAT St Exupéry,,1,2533425114923562
1017_1000001_C_CA.DC_054600,23,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_08BA.VA_074500,3,8,Vallières,,0,2533425114923594
1023_1000007_A_VE.PG_171000,10,A,La Pardieu Gare,,0,2533425114923570
925_1000002_21_5_104000,1,21,Lycée La Fayette,,0,2533425114923575
925_1000002_10_7_161900,1,10,BLANZAT Clos St Vincent,,0,2533425114923604
1132_1000001_12RS.PI_105200,3,12,Les Pistes,,1,2533425114923609
1115_1000003_5_3_174200,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1115_1000003_4_13_210700,2,4,Trémonteix Charcot,,1,2533425114923583
1163_1000001_27RO.LL_121500,3,27,Lycée La Fayette,,1,2533425114923654
1163_1000001_27RO.LL_131900,3,27,Lycée La Fayette,,1,2533425114923654
1023_1000007_A_VE.PG_134600,10,A,La Pardieu Gare,,0,2533425114923570
1142_1000013_B_2_190400,24,B,AULNAT St Exupéry,,1,2533425114923562
1130_1000011_A_VE.PG_145200,34,A,La Pardieu Gare,,0,2533425114923570
1017_1000001_C_CA.DC_242200,22,C,DURTOL Clinique,,0,2533425114923565
925_1000002_10_6_110800,1,10,Tamaris,,0,2533425114923603
1132_1000001_3_12_070000,3,3,Ballainvilliers,,0,2533425114923626
1132_1000001_08VA.BA_074800,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
1107_1000003_A_PG.VE_111500,2,A,Les Vergnes,,1,2533425114923567
946_1000002_C_DC.CA_095500,1,C,COURNON Allier,,1,2533425114923566
1163_1000001_38_1_151000,3,38,PONT-DU-CHÂTEAU Lamartine,,1,2533425114923666
946_1000002_C_CA.DC_134600,1,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_B_1_054700,23,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_05RP.RA_084400,3,5,ROYAT Pl. Allard,,1,2533425114923591
925_1000002_10_6_055700,1,10,Tamaris,,0,2533425114923603
1163_1000001_36PH.PS_085100,3,36,Faculté,,0,2533425114923640
925_1000002_21_6_110600,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1115_1000003_3_3_105100,2,3,Les Vignes,,1,2533425114923579
1132_1000001_4_7_081100,3,4,BEAUMONT Pont de Boisséjour,,0,2533425114923632
946_1000002_C_CA.DC_125000,1,C,DURTOL Clinique,,0,2533425114923565
1163_1000001_27LF.RG_191000,3,27,ROMAGNAT Gergovia,,0,2533425114923638
886_1000007_L45_5_075900,10,L45,"Lycée Valéry Giscard d'Estaing",,0,2533425114923786
925_1000002_21_5_141900,1,21,Lycée La Fayette,,0,2533425114923575
925_1000002_21_6_173000,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
883_1000001_L42_5_080600,10,L42,Collège Mortaix,,0,2533425114923729
1142_1000013_C_CA.DC_123700,24,C,DURTOL Clinique,,0,2533425114923565
883_1000001_L52_3_074500,9,L52,St Genès Centre,,0,2533425114923759
1163_1000001_26_3_110600,3,26,CEYRAT Mairie,,1,2533425114923649
995_1000009_A_VE.PG_130900,37,A,La Pardieu Gare,,0,2533425114923570
995_1000009_A_VE.PG_131800,37,A,La Pardieu Gare,,0,2533425114923570
1142_1000013_C_DC.CA_154800,24,C,COURNON Allier,,1,2533425114923566
1123_1000003_B_1_160500,2,B,ROYAT Pl. Allard,,0,2533425114923561
1142_1000013_B_2_165600,24,B,AULNAT St Exupéry,,1,2533425114923562
1136_1000012_A_PG.VE_134500,32,A,Les Vergnes,,1,2533425114923567
1132_1000001_10_5_172100,3,10,BLANZAT Clos St Vincent,,0,2533425114923602
925_1000002_12RS.PI_084100,1,12,Les Pistes,,1,2533425114923609
946_1000002_B_JV.RA_192000,1,B,ROYAT Pl. Allard,,0,2533425114923563
1132_1000001_9_6_072300,3,9,LEMPDES La Rochelle,,1,2533425114923637
1115_1000003_03GC.AR_162100,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1165_1000002_36PS.PH_144500,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1017_1000001_B_2_190600,23,B,AULNAT St Exupéry,,1,2533425114923562
925_1000002_23_1_064600,1,23,"COURNON Plan d'Eau",,1,2533425114923620
1115_1000003_03GC.AR_194400,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
1023_1000007_A_CH.PG_055400,3,A,La Pardieu Gare,,0,2533425114923569
1132_1000001_4_7_173100,3,4,BEAUMONT Pont de Boisséjour,,0,2533425114923632
925_1000002_03GC.AR_143800,1,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
925_1000002_9_6_143000,1,9,LEMPDES La Rochelle,,1,2533425114923637
925_1000002_9_6_153500,1,9,LEMPDES La Rochelle,,1,2533425114923637
1132_1000001_12RS.PI_142000,3,12,Les Pistes,,1,2533425114923609
1132_1000001_12PI.RS_131700,3,12,ROMAGNAT Les Sports,,0,2533425114923608
925_1000002_10_2_082100,1,10,Zone des Gravanches,,1,2533425114923599
925_1000002_08VA.BA_180600,1,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
946_1000002_B_2_205200,1,B,AULNAT St Exupéry,,1,2533425114923562
1142_1000013_C_DC.CA_131600,24,C,COURNON Allier,,1,2533425114923566
946_1000002_B_1_192900,1,B,ROYAT Pl. Allard,,0,2533425114923561
1123_1000003_C_DC.CA_063900,2,C,COURNON Allier,,1,2533425114923566
1017_1000001_C_CA.DC_140700,23,C,DURTOL Clinique,,0,2533425114923565
1123_1000003_B_RA.JV_115100,2,B,Jules Verne,,1,2533425114923564
1130_1000011_A_VE.PG_191300,34,A,La Pardieu Gare,,0,2533425114923570
1132_1000001_08VA.BA_104100,3,8,"BEAUMONT Pl. d'Armes",,1,2533425114923596
946_1000002_C_DC.CA_112700,1,C,COURNON Allier,,1,2533425114923566
946_1000002_B_1_113700,1,B,ROYAT Pl. Allard,,0,2533425114923561
1132_1000001_24_3_210400,3,24,BLANZAT Clos St Vincent,,1,2533425114923622
1132_1000001_05RP.GA_145300,3,5,Gaillard,,1,2533425114923590
925_1000002_21_5_163900,1,21,Lycée La Fayette,,0,2533425114923575
925_1000002_4_9_210800,1,4,CEYRAT Libération,,0,2533425114923634
1132_1000001_05RP.GA_185300,3,5,Gaillard,,1,2533425114923590
925_1000002_4_13_070000,1,4,Trémonteix Charcot,,1,2533425114923583
1132_1000001_10_6_075700,3,10,Tamaris,,0,2533425114923603
988_1000008_A_PG.VE_110900,31,A,Les Vergnes,,1,2533425114923567
1107_1000003_A_VE.PG_150000,2,A,La Pardieu Gare,,0,2533425114923570
1165_1000002_34CG.CP_132400,1,34,LE CENDRE Pandières,,0,2533425114923662
1017_1000001_B_2_115800,23,B,AULNAT St Exupéry,,1,2533425114923562
946_1000002_B_RA.JV_170000,1,B,Jules Verne,,1,2533425114923564
1017_1000001_B_RA.JV_160600,23,B,Jules Verne,,1,2533425114923564
1165_1000002_36PS.PH_111000,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
925_1000002_10_3_055800,1,10,Jules Verne,,1,2533425114923600
1132_1000001_4_13_155600,3,4,Trémonteix Charcot,,1,2533425114923583
925_1000002_08BA.VA_114600,1,8,Vallières,,0,2533425114923594
883_1000001_L40_1_072300,10,L40,Collège de la Ribeyre,,0,2533425114923704
1132_1000001_21_6_175900,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1115_1000003_5_3_143500,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1163_1000001_34CP.CG_091700,3,34,COURNON Le Gergovie,,1,2533425114923663
1165_1000002_36PH.PS_073000,1,36,Faculté,,0,2533425114923640
1163_1000001_40_2_194800,3,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1156_1000003_40_1_090000,6,40,ORCINES Gare du Panoramique des Dômes,,1,2533425114923642
1132_1000001_08BA.VA_181300,3,8,Vallières,,0,2533425114923594
1017_1000001_B_2_072800,23,B,AULNAT St Exupéry,,1,2533425114923562
883_1000001_L41_2_171000,9,L41,Matharet,,1,2533425114923717
925_1000002_4_6_143200,1,4,CEYRAT Libération,,0,2533425114923584
925_1000002_9_6_120400,1,9,LEMPDES La Rochelle,,1,2533425114923637
925_1000002_9_6_172800,1,9,LEMPDES La Rochelle,,1,2533425114923637
1156_1000003_41_2_182000,6,41,CHU G. Montpied,,1,2533425114923645
1017_1000001_B_JV.RA_163500,23,B,ROYAT Pl. Allard,,0,2533425114923563
1156_1000003_40_2_160700,6,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1132_1000001_10_3_153700,3,10,Jules Verne,,1,2533425114923600
1132_1000001_4_6_170500,3,4,CEYRAT Libération,,0,2533425114923584
1023_1000007_A_PG.VE_162200,10,A,Les Vergnes,,1,2533425114923567
1163_1000001_38_3_110700,3,38,LEMPDES Le Pontel,,0,2533425114923668
1136_1000012_A_CH.PG_071000,32,A,La Pardieu Gare,,0,2533425114923569
988_1000008_A_PG.VE_130400,33,A,Les Vergnes,,1,2533425114923567
1165_1000002_27RG.LF_090500,1,27,Lycée La Fayette,,1,2533425114923639
1115_1000003_5_4_183200,2,5,ROYAT AvanC-Breuil,,0,2533425114923586
1115_1000003_3_6_093300,2,3,ROMAGNAT La Gazelle,,0,2533425114923582
925_1000002_12PI.RS_124500,1,12,ROMAGNAT Les Sports,,0,2533425114923608
1132_1000001_5_5_095400,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
925_1000002_5_5_101300,1,5,ROYAT AvanC-Breuil,,0,2533425114923635
1115_1000003_5_3_140400,2,5,CHAMALIÈRES Aristide Briand,,1,2533425114923585
1165_1000002_36PS.PH_120600,1,36,PONT-DU-CHÂTEAU Chambon Haut,,1,2533425114923641
1142_1000013_B_JV.RA_140600,24,B,ROYAT Pl. Allard,,0,2533425114923563
1115_1000003_3_6_073000,2,3,ROMAGNAT La Gazelle,,0,2533425114923582
1163_1000001_31_2_064300,3,31,Champratel,,0,2533425114923661
1132_1000001_03AR.GC_181000,3,3,GERZAT Champfleuri,,1,2533425114923571
1163_1000001_40_2_064500,3,40,CHAMALIÈRES Aristide Briand,,0,2533425114923643
1017_1000001_B_RA.JV_092700,23,B,Jules Verne,,1,2533425114923564
1142_1000013_B_2_112400,24,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_9_5_121400,3,9,Trémonteix Paul Eychart,,0,2533425114923636
925_1000002_10_8_082000,1,10,Tamaris,,0,2533425114923605
925_1000002_10_8_102700,1,10,Tamaris,,0,2533425114923605
1017_1000001_C_CA.DC_161500,23,C,DURTOL Clinique,,0,2533425114923565
1017_1000001_C_CA.DC_091800,23,C,DURTOL Clinique,,0,2533425114923565
1142_1000013_B_RA.JV_131800,24,B,Jules Verne,,1,2533425114923564
946_1000002_C_CA.DC_162600,1,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_24BC.CH_124300,3,24,Champratel,,0,2533425114923623
1115_1000003_3_6_103600,2,3,ROMAGNAT La Gazelle,,0,2533425114923582
925_1000002_05RP.GA_200700,1,5,Gaillard,,1,2533425114923590
1132_1000001_21_5_112500,3,21,Lycée La Fayette,,0,2533425114923575
925_1000002_23CP.LL_173500,1,23,Lycée La Fayette,,0,2533425114923621
1163_1000001_L28_1_185000,7,L28,DURTOL Clinique,,0,2533425114923676
1163_1000001_38_4_130700,3,38,Gare de Pont-du-Château,,0,2533425114923669
946_1000002_B_JV.RA_073000,1,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_21_6_185600,1,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1023_1000007_A_PG.VE_150500,10,A,Les Vergnes,,1,2533425114923567
1132_1000001_03AR.GC_063400,3,3,GERZAT Champfleuri,,1,2533425114923571
988_1000008_A_PG.VE_180800,33,A,Les Vergnes,,1,2533425114923567
1017_1000001_C_DC.CA_201200,3,C,COURNON Allier,,1,2533425114923566
1132_1000001_13PH.HC_185800,3,13,Hauts de CHAMALIÈRES,,0,2533425114923615
1132_1000001_03AR.GC_162900,3,3,GERZAT Champfleuri,,1,2533425114923571
925_1000002_05RA.RP_154900,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
1163_1000001_31_2_095800,3,31,Champratel,,0,2533425114923661
1165_1000002_37MG.RB_110000,1,37,MUR-SUR-ALLIER Font Grande,,1,2533425114923665
1163_1000001_36PH.PS_143900,3,36,Faculté,,0,2533425114923640
886_1000007_L56_2_125700,5,L56,Fontfreyde sous le Bois,,1,2533425114923772
925_1000002_03AR.GC_182600,1,3,GERZAT Champfleuri,,1,2533425114923571
1142_1000013_B_RA.JV_175200,24,B,Jules Verne,,1,2533425114923564
1023_1000007_A_1_230800,35,A,Les Vergnes,,1,2533425114923567
1123_1000003_B_JV.RA_142900,2,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_08BA.VA_193700,1,8,Vallières,,0,2533425114923594
925_1000002_10_6_131200,1,10,Tamaris,,0,2533425114923603
988_1000008_A_PG.VE_064000,31,A,Les Vergnes,,1,2533425114923567
925_1000002_24BC.CH_074200,1,24,Champratel,,0,2533425114923623
1115_1000003_03AR.VI_185600,2,3,Les Vignes,,1,2533425114923572
1123_1000003_B_JV.RA_135600,2,B,ROYAT Pl. Allard,,0,2533425114923563
1017_1000001_B_2_075000,23,B,AULNAT St Exupéry,,1,2533425114923562
1132_1000001_4_9_051700,7,4,CEYRAT Libération,,0,2533425114923634
1132_1000001_08BA.VA_160100,3,8,Vallières,,0,2533425114923594
1115_1000003_03GC.AR_184800,2,3,AUBIÈRE Pl. des Ramacles,,0,2533425114923573
946_1000002_C_CA.DC_065900,1,C,DURTOL Clinique,,0,2533425114923565
1132_1000001_21_5_114500,3,21,Lycée La Fayette,,0,2533425114923575
1132_1000001_5_5_172600,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
925_1000002_05RA.RP_143000,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
946_1000002_B_JV.RA_113600,1,B,ROYAT Pl. Allard,,0,2533425114923563
925_1000002_23CP.LL_170000,1,23,Lycée La Fayette,,0,2533425114923621
883_1000001_L40_4_073500,10,L40,Lycée René Descartes,,0,2533425114923710
1107_1000003_A_VE.PG_131400,36,A,La Pardieu Gare,,0,2533425114923570
1023_1000007_A_2_235400,35,A,Les Vergnes,,1,2533425114923568
1163_1000001_31_2_151800,3,31,Champratel,,0,2533425114923661
925_1000002_9_5_093800,1,9,Trémonteix Paul Eychart,,0,2533425114923636
1130_1000011_A_PG.VE_161300,34,A,Les Vergnes,,1,2533425114923567
1142_1000013_C_DC.CA_185400,24,C,COURNON Allier,,1,2533425114923566
925_1000002_24_3_202700,1,24,BLANZAT Clos St Vincent,,1,2533425114923622
1163_1000001_36PH.PS_072300,3,36,Faculté,,0,2533425114923640
886_1000007_L48_3_071000,19,L48,Lycée Pierre Boulanger,,0,2533425114923792
925_1000002_05RA.RP_142000,1,5,ROYAT AvanC-Breuil,,0,2533425114923589
925_1000002_08BA.VA_094800,1,8,Vallières,,0,2533425114923594
1132_1000001_4_6_174700,3,4,CEYRAT Libération,,0,2533425114923584
1132_1000001_21_6_115300,3,21,CÉBAZAT CHU L. Michel,,1,2533425114923576
1132_1000001_9_6_170800,3,9,LEMPDES La Rochelle,,1,2533425114923637
1132_1000001_12PI.RS_052800,3,12,ROMAGNAT Les Sports,,0,2533425114923608
1132_1000001_5_5_182200,3,5,ROYAT AvanC-Breuil,,0,2533425114923635
925_1000002_24BC.CH_113600,1,24,Champratel,,0,2533425114923623
